station_id,state,region,station_lat,station_lon,date,year,month,day_of_year,max_temp_c,heatwave_flag
IMD-1403,Gujarat,West,23.327,72.101,2021-03-08,2021,3,67,38.8,0
IMD-1511,Andhra Pradesh,South Peninsula,15.106,80.786,2025-07-22,2025,7,203,37.7,0
IMD-1808,Karnataka,South,16.786,76.835,2020-11-30,2020,11,335,42.9,0
IMD-1838,Tamil Nadu,South Peninsula,11.703,79.357,2020-11-16,2020,11,321,39.9,0
IMD-1447,Gujarat,West,23.601,70.901,2020-04-13,2020,4,104,35.9,0
IMD-1674,West Bengal,East,24.118,89.595,2026-12-17,2026,12,351,42.8,0
IMD-1708,Chhattisgarh,Central,20.427,81.442,2025-05-04,2025,5,124,33.6,0
IMD-1140,Uttar Pradesh,Indo-Gangetic Plain,25.838,81.72,2021-03-27,2021,3,86,33.5,0
IMD-1227,Maharashtra,West,20.755,76.23,2023-02-18,2023,2,49,41.2,1
IMD-1370,Odisha,East,19.662,83.872,2022-09-18,2022,9,261,45.2,0
IMD-1703,Chhattisgarh,Central,20.687,82.227,2020-07-30,2020,7,212,36.0,0
IMD-1771,Karnataka,South,16.12,75.872,2025-07-15,2025,7,196,30.6,0
IMD-1177,Madhya Pradesh,Central,21.643,79.81,2021-05-26,2021,5,146,34.1,0
IMD-1150,Uttar Pradesh,Indo-Gangetic Plain,25.498,82.707,2021-01-09,2021,1,9,45.1,0
IMD-1246,Maharashtra,West,18.218,76.265,2026-01-05,2026,1,5,44.1,0
IMD-1771,Karnataka,South,16.12,75.872,2023-10-29,2023,10,302,40.8,0
IMD-1309,Bihar,Indo-Gangetic Plain,24.752,83.366,2024-10-08,2024,10,282,45.2,0
IMD-1256,Maharashtra,West,20.554,75.246,2026-10-24,2026,10,297,43.0,0
IMD-1718,Chhattisgarh,Central,19.989,79.967,2026-11-16,2026,11,320,47.5,0
IMD-1628,Punjab,Northwest,29.747,76.134,2026-12-15,2026,12,349,50.2,1
IMD-1716,Chhattisgarh,Central,22.476,83.893,2020-12-31,2020,12,366,45.0,0
IMD-1552,Andhra Pradesh,South Peninsula,14.444,78.378,2023-07-14,2023,7,195,38.1,0
IMD-1179,Madhya Pradesh,Central,21.777,79.814,2026-03-02,2026,3,61,43.8,1
IMD-1081,Uttar Pradesh,Indo-Gangetic Plain,27.5,79.093,2020-01-23,2020,1,23,42.7,0
IMD-1065,Rajasthan,Northwest,26.87,75.301,2022-07-23,2022,7,204,39.6,0
IMD-1107,Uttar Pradesh,Indo-Gangetic Plain,27.051,79.901,2020-11-25,2020,11,330,46.7,0
IMD-1610,Punjab,Northwest,31.281,75.249,2025-02-10,2025,2,41,46.2,1
IMD-1656,West Bengal,East,22.29,89.458,2021-07-27,2021,7,208,35.6,0
IMD-1654,West Bengal,East,23.69,86.963,2020-10-05,2020,10,279,44.9,0
IMD-1707,Chhattisgarh,Central,20.076,82.907,2025-11-15,2025,11,319,48.4,0
IMD-1020,Rajasthan,Northwest,28.236,74.902,2024-11-21,2024,11,326,50.4,0
IMD-1555,Andhra Pradesh,South Peninsula,14.927,79.304,2020-11-02,2020,11,307,44.8,0
IMD-1434,Gujarat,West,23.496,72.515,2023-02-17,2023,2,48,38.3,0
IMD-1389,Odisha,East,21.482,85.537,2020-12-12,2020,12,347,43.1,0
IMD-1193,Madhya Pradesh,Central,24.271,77.432,2024-01-28,2024,1,28,43.1,0
IMD-1200,Madhya Pradesh,Central,21.432,77.55,2022-11-13,2022,11,317,50.7,0
IMD-1611,Punjab,Northwest,32.432,74.163,2022-10-03,2022,10,276,46.9,0
IMD-1692,Chhattisgarh,Central,20.57,81.742,2024-10-24,2024,10,298,51.6,1
IMD-1794,Karnataka,South,14.787,74.39,2025-03-05,2025,3,64,28.8,0
IMD-1391,Odisha,East,20.515,84.525,2026-12-28,2026,12,362,44.3,0
IMD-1401,Gujarat,West,20.81,71.466,2025-01-07,2025,1,7,44.5,0
IMD-1668,West Bengal,East,22.855,89.665,2022-09-12,2022,9,255,41.3,0
IMD-1279,Maharashtra,West,18.212,76.226,2025-12-05,2025,12,339,47.5,0
IMD-1003,Rajasthan,Northwest,28.446,74.96,2025-06-03,2025,6,154,38.0,0
IMD-1777,Karnataka,South,15.822,76.944,2021-12-09,2021,12,343,39.6,0
IMD-1586,Telangana,South Peninsula,18.76,79.585,2021-11-08,2021,11,312,45.9,0
IMD-1200,Madhya Pradesh,Central,21.432,77.55,2023-02-09,2023,2,40,41.7,0
IMD-1167,Madhya Pradesh,Central,23.892,79.172,2025-09-27,2025,9,270,47.4,0
IMD-1052,Rajasthan,Northwest,28.177,75.143,2023-08-10,2023,8,222,40.1,0
IMD-1285,Maharashtra,West,20.047,74.779,2022-01-11,2022,1,11,44.2,0
IMD-1467,Haryana,Northwest,28.527,75.37,2026-07-05,2026,7,186,38.5,0
IMD-1050,Rajasthan,Northwest,28.052,72.873,2021-02-16,2021,2,47,40.0,0
IMD-1113,Uttar Pradesh,Indo-Gangetic Plain,27.966,81.13,2022-07-31,2022,7,212,37.2,0
IMD-1405,Gujarat,West,23.495,69.917,2025-02-19,2025,2,50,40.8,0
IMD-1416,Gujarat,West,22.464,70.889,2024-02-12,2024,2,43,36.4,0
IMD-1642,Punjab,Northwest,30.933,73.596,2021-12-18,2021,12,352,43.2,0
IMD-1738,Jharkhand,East,22.816,85.761,2021-04-02,2021,4,92,31.2,0
IMD-1828,Tamil Nadu,South Peninsula,10.515,77.652,2023-03-26,2023,3,85,29.7,0
IMD-1538,Andhra Pradesh,South Peninsula,16.633,81.492,2026-12-06,2026,12,340,44.7,0
IMD-1104,Uttar Pradesh,Indo-Gangetic Plain,26.07,80.713,2020-06-14,2020,6,166,35.2,0
IMD-1138,Uttar Pradesh,Indo-Gangetic Plain,27.865,80.835,2020-05-27,2020,5,148,33.0,0
IMD-1302,Bihar,Indo-Gangetic Plain,25.422,85.24,2022-04-14,2022,4,104,33.4,0
IMD-1357,Odisha,East,21.801,83.936,2025-12-19,2025,12,353,49.2,1
IMD-1370,Odisha,East,19.662,83.872,2023-02-04,2023,2,35,38.4,0
IMD-1818,Tamil Nadu,South Peninsula,9.936,77.459,2025-05-07,2025,5,127,30.8,0
IMD-1419,Gujarat,West,23.22,69.368,2021-02-08,2021,2,39,40.0,0
IMD-1229,Maharashtra,West,21.003,77.237,2026-03-22,2026,3,81,36.7,0
IMD-1190,Madhya Pradesh,Central,22.57,79.987,2021-06-09,2021,6,160,33.2,0
IMD-1154,Uttar Pradesh,Indo-Gangetic Plain,26.463,82.342,2024-05-30,2024,5,151,35.3,0
IMD-1849,Tamil Nadu,South Peninsula,12.257,78.787,2026-02-28,2026,2,59,34.1,0
IMD-1101,Uttar Pradesh,Indo-Gangetic Plain,25.309,79.351,2020-09-28,2020,9,272,47.7,0
IMD-1812,Karnataka,South,16.517,76.458,2021-04-25,2021,4,115,30.6,0
IMD-1075,Uttar Pradesh,Indo-Gangetic Plain,25.827,80.645,2026-08-01,2026,8,213,41.1,0
IMD-1783,Karnataka,South,15.618,75.794,2024-07-30,2024,7,212,28.9,0
IMD-1239,Maharashtra,West,19.028,75.207,2022-04-15,2022,4,105,33.2,0
IMD-1269,Maharashtra,West,20.36,74.719,2022-02-05,2022,2,36,40.8,0
IMD-1661,West Bengal,East,22.455,88.285,2024-05-02,2024,5,123,31.7,0
IMD-1157,Uttar Pradesh,Indo-Gangetic Plain,26.835,80.599,2024-05-29,2024,5,150,34.3,0
IMD-1801,Karnataka,South,16.122,76.731,2022-09-07,2022,9,250,34.6,0
IMD-1619,Punjab,Northwest,31.659,73.38,2025-09-02,2025,9,245,39.9,0
IMD-1600,Telangana,South Peninsula,16.303,78.651,2020-11-01,2020,11,306,44.6,0
IMD-1756,Jharkhand,East,24.212,86.239,2022-02-16,2022,2,47,40.0,0
IMD-1763,Karnataka,South,14.088,75.388,2023-04-15,2023,4,105,26.5,0
IMD-1058,Rajasthan,Northwest,27.838,74.133,2023-05-02,2023,5,122,37.9,0
IMD-1834,Tamil Nadu,South Peninsula,9.795,77.487,2026-05-01,2026,5,121,28.6,0
IMD-1797,Karnataka,South,14.957,76.524,2023-04-16,2023,4,106,27.5,0
IMD-1366,Odisha,East,22.13,85.861,2021-07-20,2021,7,201,33.0,0
IMD-1331,Bihar,Indo-Gangetic Plain,25.869,83.652,2022-12-16,2022,12,350,48.2,0
IMD-1431,Gujarat,West,23.504,71.946,2026-08-05,2026,8,217,38.0,0
IMD-1733,Jharkhand,East,22.803,84.025,2025-09-29,2025,9,272,45.7,0
IMD-1366,Odisha,East,22.13,85.861,2022-12-21,2022,12,355,47.7,0
IMD-1376,Odisha,East,20.814,84.643,2020-06-10,2020,6,162,30.2,0
IMD-1064,Rajasthan,Northwest,27.353,72.75,2021-10-19,2021,10,292,49.5,0
IMD-1346,Odisha,East,21.159,84.333,2023-09-07,2023,9,250,44.0,0
IMD-1797,Karnataka,South,14.957,76.524,2022-03-05,2022,3,64,33.2,0
IMD-1492,Delhi,Northwest,29.805,77.703,2026-03-19,2026,3,78,35.9,0
IMD-1182,Madhya Pradesh,Central,24.094,78.192,2024-07-02,2024,7,184,35.3,0
IMD-1009,Rajasthan,Northwest,25.954,72.391,2021-01-17,2021,1,17,45.6,0
IMD-1617,Punjab,Northwest,29.736,75.9,2021-08-27,2021,8,239,40.0,0
IMD-1330,Bihar,Indo-Gangetic Plain,24.648,87.088,2025-09-01,2025,9,244,42.8,0
IMD-1527,Andhra Pradesh,South Peninsula,15.326,79.596,2026-01-03,2026,1,3,44.7,0
IMD-1707,Chhattisgarh,Central,20.076,82.907,2020-12-17,2020,12,352,46.7,0
IMD-1458,Haryana,Northwest,30.098,76.297,2026-09-10,2026,9,253,46.8,0
IMD-1604,Telangana,South Peninsula,16.785,78.527,2022-12-31,2022,12,365,41.3,0
IMD-1798,Karnataka,South,16.526,75.307,2023-10-28,2023,10,301,40.8,0
IMD-1878,Kerala,South,9.98,75.241,2023-08-29,2023,8,241,34.7,0
IMD-1284,Maharashtra,West,19.024,75.556,2023-08-22,2023,8,234,40.7,0
IMD-1588,Telangana,South Peninsula,16.081,79.819,2020-09-16,2020,9,260,44.1,0
IMD-1081,Uttar Pradesh,Indo-Gangetic Plain,27.5,79.093,2026-01-07,2026,1,7,46.9,0
IMD-1750,Jharkhand,East,24.547,85.996,2023-09-29,2023,9,272,45.5,0
IMD-1599,Telangana,South Peninsula,16.468,78.603,2020-01-27,2020,1,27,38.4,0
IMD-1843,Tamil Nadu,South Peninsula,11.801,78.578,2023-02-17,2023,2,48,35.5,0
IMD-1460,Haryana,Northwest,29.82,75.427,2025-10-16,2025,10,289,46.6,0
IMD-1668,West Bengal,East,22.855,89.665,2026-08-13,2026,8,225,42.9,1
IMD-1045,Rajasthan,Northwest,26.162,72.61,2026-05-25,2026,5,145,38.6,0
IMD-1191,Madhya Pradesh,Central,24.293,80.078,2021-04-20,2021,4,110,37.2,0
IMD-1743,Jharkhand,East,22.813,85.45,2022-09-29,2022,9,272,42.6,0
IMD-1646,West Bengal,East,21.987,87.422,2024-12-18,2024,12,353,41.6,0
IMD-1479,Haryana,Northwest,28.346,77.533,2026-08-18,2026,8,230,40.9,0
IMD-1084,Uttar Pradesh,Indo-Gangetic Plain,25.364,82.794,2024-06-11,2024,6,163,35.9,0
IMD-1872,Kerala,South,11.315,77.495,2021-05-11,2021,5,131,27.6,0
IMD-1271,Maharashtra,West,19.289,73.985,2020-06-29,2020,6,181,32.7,0
IMD-1744,Jharkhand,East,24.654,83.398,2023-03-12,2023,3,71,38.4,0
IMD-1395,Gujarat,West,20.865,70.196,2020-06-14,2020,6,166,30.1,0
IMD-1573,Telangana,South Peninsula,16.271,77.13,2026-09-29,2026,9,272,46.0,0
IMD-1505,Delhi,Northwest,28.93,75.246,2026-02-06,2026,2,37,43.8,0
IMD-1371,Odisha,East,22.13,86.762,2026-08-19,2026,8,231,41.4,0
IMD-1482,Haryana,Northwest,27.67,74.529,2022-03-10,2022,3,69,38.3,0
IMD-1760,Karnataka,South,16.161,73.728,2023-01-02,2023,1,2,39.2,0
IMD-1868,Kerala,South,10.589,76.904,2026-01-10,2026,1,10,38.4,0
IMD-1803,Karnataka,South,15.697,75.934,2022-07-17,2022,7,198,31.1,0
IMD-1107,Uttar Pradesh,Indo-Gangetic Plain,27.051,79.901,2022-04-23,2022,4,113,33.4,0
IMD-1238,Maharashtra,West,18.966,75.328,2021-01-24,2021,1,24,41.9,0
IMD-1832,Tamil Nadu,South Peninsula,10.466,78.664,2022-09-04,2022,9,247,39.8,0
IMD-1717,Chhattisgarh,Central,20.945,80.051,2023-03-25,2023,3,84,36.1,0
IMD-1784,Karnataka,South,16.539,76.947,2023-06-16,2023,6,167,29.4,0
IMD-1624,Punjab,Northwest,30.53,74.362,2020-06-05,2020,6,157,28.6,0
IMD-1419,Gujarat,West,23.22,69.368,2020-05-03,2020,5,124,27.9,0
IMD-1642,Punjab,Northwest,30.933,73.596,2025-11-01,2025,11,305,49.4,0
IMD-1718,Chhattisgarh,Central,19.989,79.967,2025-03-01,2025,3,60,41.0,1
IMD-1201,Madhya Pradesh,Central,21.798,77.571,2022-12-17,2022,12,351,49.6,0
IMD-1328,Bihar,Indo-Gangetic Plain,26.077,86.987,2024-03-03,2024,3,63,38.4,0
IMD-1817,Tamil Nadu,South Peninsula,11.644,77.052,2026-04-06,2026,4,96,33.6,0
IMD-1093,Uttar Pradesh,Indo-Gangetic Plain,28.143,79.762,2026-08-13,2026,8,225,37.3,0
IMD-1178,Madhya Pradesh,Central,22.481,77.86,2020-04-21,2020,4,112,35.3,0
IMD-1485,Haryana,Northwest,30.219,76.639,2023-12-31,2023,12,365,45.9,0
IMD-1827,Tamil Nadu,South Peninsula,11.807,78.556,2026-02-23,2026,2,54,32.0,0
IMD-1344,Odisha,East,22.301,84.185,2023-07-12,2023,7,193,37.2,0
IMD-1312,Bihar,Indo-Gangetic Plain,25.222,84.783,2024-07-08,2024,7,190,34.6,0
IMD-1862,Tamil Nadu,South Peninsula,10.534,77.678,2022-04-04,2022,4,94,23.0,0
IMD-1875,Kerala,South,10.45,77.03,2024-08-28,2024,8,241,33.8,0
IMD-1785,Karnataka,South,14.559,77.188,2022-09-14,2022,9,257,43.2,1
IMD-1098,Uttar Pradesh,Indo-Gangetic Plain,26.798,80.321,2026-09-07,2026,9,250,42.1,0
IMD-1109,Uttar Pradesh,Indo-Gangetic Plain,25.83,81.444,2020-06-09,2020,6,161,35.0,0
IMD-1088,Uttar Pradesh,Indo-Gangetic Plain,25.423,82.009,2026-03-27,2026,3,86,36.2,0
IMD-1520,Andhra Pradesh,South Peninsula,17.072,80.64,2023-04-05,2023,4,95,36.5,0
IMD-1027,Rajasthan,Northwest,25.584,74.069,2020-01-13,2020,1,13,42.1,0
IMD-1405,Gujarat,West,23.495,69.917,2024-01-01,2024,1,1,46.1,0
IMD-1782,Karnataka,South,14.396,77.521,2025-02-18,2025,2,49,35.3,0
IMD-1490,Delhi,Northwest,29.679,78.721,2023-05-22,2023,5,142,33.3,0
IMD-1152,Uttar Pradesh,Indo-Gangetic Plain,28.107,81.075,2021-04-16,2021,4,106,35.6,0
IMD-1553,Andhra Pradesh,South Peninsula,16.785,78.439,2020-08-18,2020,8,231,37.9,0
IMD-1794,Karnataka,South,14.787,74.39,2020-01-09,2020,1,9,41.4,0
IMD-1547,Andhra Pradesh,South Peninsula,14.914,79.425,2022-05-15,2022,5,135,29.9,0
IMD-1855,Tamil Nadu,South Peninsula,10.585,78.039,2021-02-04,2021,2,35,29.5,0
IMD-1101,Uttar Pradesh,Indo-Gangetic Plain,25.309,79.351,2020-09-27,2020,9,271,49.1,0
IMD-1018,Rajasthan,Northwest,25.977,73.954,2022-07-25,2022,7,206,37.0,0
IMD-1025,Rajasthan,Northwest,27.681,75.809,2021-11-22,2021,11,326,47.5,0
IMD-1817,Tamil Nadu,South Peninsula,11.644,77.052,2024-03-14,2024,3,74,31.4,0
IMD-1233,Maharashtra,West,21.056,77.514,2024-12-24,2024,12,359,46.3,0
IMD-1262,Maharashtra,West,19.479,73.956,2020-11-29,2020,11,334,46.2,0
IMD-1555,Andhra Pradesh,South Peninsula,14.927,79.304,2026-07-06,2026,7,187,39.4,0
IMD-1550,Andhra Pradesh,South Peninsula,16.585,81.186,2025-09-05,2025,9,248,43.6,0
IMD-1105,Uttar Pradesh,Indo-Gangetic Plain,28.234,79.925,2022-02-21,2022,2,52,40.2,0
IMD-1814,Karnataka,South,16.018,75.6,2026-06-22,2026,6,173,30.6,0
IMD-1257,Maharashtra,West,20.145,76.022,2020-09-27,2020,9,271,43.6,0
IMD-1047,Rajasthan,Northwest,26.195,74.703,2021-07-13,2021,7,194,36.0,0
IMD-1364,Odisha,East,20.75,84.952,2023-04-13,2023,4,103,30.7,0
IMD-1086,Uttar Pradesh,Indo-Gangetic Plain,26.377,80.73,2025-09-25,2025,9,268,47.1,0
IMD-1834,Tamil Nadu,South Peninsula,9.795,77.487,2020-01-23,2020,1,23,34.8,0
IMD-1803,Karnataka,South,15.697,75.934,2025-02-19,2025,2,50,33.2,0
IMD-1722,Chhattisgarh,Central,22.534,82.279,2021-10-01,2021,10,274,42.7,0
IMD-1278,Maharashtra,West,19.101,75.95,2026-10-16,2026,10,289,50.0,1
IMD-1656,West Bengal,East,22.29,89.458,2024-06-21,2024,6,173,32.7,0
IMD-1622,Punjab,Northwest,31.151,74.732,2023-01-28,2023,1,28,43.8,0
IMD-1861,Tamil Nadu,South Peninsula,12.204,76.863,2024-07-07,2024,7,189,31.7,0
IMD-1360,Odisha,East,20.929,85.354,2024-06-30,2024,6,182,39.1,0
IMD-1372,Odisha,East,22.237,83.461,2022-12-09,2022,12,343,46.9,0
IMD-1135,Uttar Pradesh,Indo-Gangetic Plain,25.821,79.785,2021-06-23,2021,6,174,37.2,0
IMD-1656,West Bengal,East,22.29,89.458,2022-08-08,2022,8,220,39.6,0
IMD-1461,Haryana,Northwest,29.083,75.597,2020-07-11,2020,7,193,34.9,0
IMD-1855,Tamil Nadu,South Peninsula,10.585,78.039,2021-03-05,2021,3,64,28.7,0
IMD-1799,Karnataka,South,16.267,76.898,2022-08-01,2022,8,213,34.8,0
IMD-1102,Uttar Pradesh,Indo-Gangetic Plain,27.945,82.543,2021-06-03,2021,6,154,32.9,0
IMD-1320,Bihar,Indo-Gangetic Plain,23.776,85.401,2022-08-17,2022,8,229,36.5,0
IMD-1670,West Bengal,East,21.962,87.859,2023-09-21,2023,9,264,42.5,0
IMD-1030,Rajasthan,Northwest,26.724,73.224,2021-01-08,2021,1,8,50.1,1
IMD-1796,Karnataka,South,14.673,75.293,2021-05-09,2021,5,129,30.9,0
IMD-1560,Andhra Pradesh,South Peninsula,15.285,79.349,2022-04-22,2022,4,112,29.0,0
IMD-1872,Kerala,South,11.315,77.495,2025-09-02,2025,9,245,37.4,0
IMD-1706,Chhattisgarh,Central,20.046,81.026,2021-09-23,2021,9,266,47.0,0
IMD-1711,Chhattisgarh,Central,22.18,83.034,2025-04-25,2025,4,115,31.7,0
IMD-1681,West Bengal,East,22.488,86.681,2024-05-02,2024,5,123,30.6,0
IMD-1528,Andhra Pradesh,South Peninsula,15.509,78.76,2020-01-28,2020,1,28,41.1,0
IMD-1825,Tamil Nadu,South Peninsula,11.655,78.625,2025-02-09,2025,2,40,35.8,0
IMD-1535,Andhra Pradesh,South Peninsula,14.753,80.036,2023-02-07,2023,2,38,39.4,0
IMD-1319,Bihar,Indo-Gangetic Plain,24.706,85.28,2026-02-18,2026,2,49,40.8,0
IMD-1630,Punjab,Northwest,32.349,73.328,2021-02-03,2021,2,34,42.4,0
IMD-1529,Andhra Pradesh,South Peninsula,14.837,79.41,2024-10-29,2024,10,303,50.5,1
IMD-1161,Uttar Pradesh,Indo-Gangetic Plain,26.339,79.978,2025-10-27,2025,10,300,45.9,0
IMD-1317,Bihar,Indo-Gangetic Plain,26.105,86.748,2025-02-16,2025,2,47,39.6,0
IMD-1475,Haryana,Northwest,27.903,78.079,2026-08-30,2026,8,242,41.2,0
IMD-1761,Karnataka,South,14.493,74.446,2022-09-14,2022,9,257,41.9,0
IMD-1463,Haryana,Northwest,27.803,76.786,2021-05-11,2021,5,131,33.0,0
IMD-1269,Maharashtra,West,20.36,74.719,2020-09-08,2020,9,252,43.2,0
IMD-1028,Rajasthan,Northwest,28.375,74.314,2023-11-12,2023,11,316,49.4,0
IMD-1531,Andhra Pradesh,South Peninsula,17.378,77.82,2020-09-10,2020,9,254,42.6,0
IMD-1092,Uttar Pradesh,Indo-Gangetic Plain,27.835,81.964,2023-04-24,2023,4,114,33.4,0
IMD-1608,Telangana,South Peninsula,16.823,76.685,2023-01-12,2023,1,12,43.3,0
IMD-1762,Karnataka,South,13.905,76.066,2021-09-24,2021,9,267,39.9,0
IMD-1813,Karnataka,South,15.409,74.378,2023-12-18,2023,12,352,43.8,0
IMD-1838,Tamil Nadu,South Peninsula,11.703,79.357,2020-02-12,2020,2,43,32.5,0
IMD-1840,Tamil Nadu,South Peninsula,11.988,78.742,2026-11-08,2026,11,312,43.8,0
IMD-1298,Bihar,Indo-Gangetic Plain,24.629,86.676,2026-01-10,2026,1,10,46.6,0
IMD-1249,Maharashtra,West,18.685,77.061,2022-10-24,2022,10,297,43.4,0
IMD-1079,Uttar Pradesh,Indo-Gangetic Plain,25.523,82.74,2025-01-10,2025,1,10,44.8,0
IMD-1337,Bihar,Indo-Gangetic Plain,25.261,86.243,2024-05-23,2024,5,144,30.5,0
IMD-1586,Telangana,South Peninsula,18.76,79.585,2020-10-16,2020,10,290,42.8,0
IMD-1032,Rajasthan,Northwest,26.17,74.388,2020-03-10,2020,3,70,37.5,0
IMD-1188,Madhya Pradesh,Central,23.798,78.224,2020-03-13,2020,3,73,35.1,0
IMD-1079,Uttar Pradesh,Indo-Gangetic Plain,25.523,82.74,2020-05-30,2020,5,151,35.2,0
IMD-1688,Chhattisgarh,Central,22.583,82.692,2023-03-25,2023,3,84,35.7,0
IMD-1120,Uttar Pradesh,Indo-Gangetic Plain,27.33,81.316,2024-02-05,2024,2,36,38.6,0
IMD-1215,Madhya Pradesh,Central,23.416,78.202,2020-09-04,2020,9,248,41.8,0
IMD-1743,Jharkhand,East,22.813,85.45,2024-05-09,2024,5,130,30.3,0
IMD-1404,Gujarat,West,22.275,71.671,2023-10-26,2023,10,299,45.1,0
IMD-1741,Jharkhand,East,22.524,86.491,2022-07-04,2022,7,185,33.8,0
IMD-1651,West Bengal,East,23.576,87.735,2023-07-19,2023,7,200,31.1,0
IMD-1794,Karnataka,South,14.787,74.39,2022-03-28,2022,3,87,32.8,0
IMD-1087,Uttar Pradesh,Indo-Gangetic Plain,28.212,81.512,2021-01-15,2021,1,15,46.0,0
IMD-1475,Haryana,Northwest,27.903,78.079,2022-09-19,2022,9,262,44.1,0
IMD-1202,Madhya Pradesh,Central,21.67,78.666,2025-03-24,2025,3,83,37.3,0
IMD-1170,Madhya Pradesh,Central,23.096,77.681,2023-01-29,2023,1,29,39.9,0
IMD-1538,Andhra Pradesh,South Peninsula,16.633,81.492,2022-08-11,2022,8,223,40.4,0
IMD-1745,Jharkhand,East,23.28,86.938,2020-08-24,2020,8,237,41.9,0
IMD-1052,Rajasthan,Northwest,28.177,75.143,2022-04-28,2022,4,118,33.9,0
IMD-1484,Haryana,Northwest,30.074,75.709,2022-11-23,2022,11,327,51.4,1
IMD-1406,Gujarat,West,22.721,70.997,2022-07-03,2022,7,184,30.8,0
IMD-1589,Telangana,South Peninsula,17.416,78.872,2021-07-27,2021,7,208,30.6,0
IMD-1383,Odisha,East,21.06,84.234,2022-10-15,2022,10,288,48.3,0
IMD-1443,Gujarat,West,23.695,72.016,2022-07-31,2022,7,212,38.7,0
IMD-1680,West Bengal,East,23.257,88.5,2026-01-18,2026,1,18,39.0,0
IMD-1743,Jharkhand,East,22.813,85.45,2023-04-29,2023,4,119,31.2,0
IMD-1807,Karnataka,South,14.269,74.242,2022-03-22,2022,3,81,29.5,0
IMD-1174,Madhya Pradesh,Central,24.378,79.025,2025-05-25,2025,5,145,30.6,0
IMD-1275,Maharashtra,West,18.491,74.295,2022-05-21,2022,5,141,32.1,0
IMD-1868,Kerala,South,10.589,76.904,2025-09-09,2025,9,252,39.3,0
IMD-1108,Uttar Pradesh,Indo-Gangetic Plain,25.656,82.705,2022-03-08,2022,3,67,32.4,0
IMD-1695,Chhattisgarh,Central,20.548,81.032,2025-02-20,2025,2,51,39.8,0
IMD-1100,Uttar Pradesh,Indo-Gangetic Plain,27.911,81.814,2026-01-25,2026,1,25,49.3,1
IMD-1020,Rajasthan,Northwest,28.236,74.902,2022-04-05,2022,4,95,34.3,0
IMD-1724,Chhattisgarh,Central,20.925,83.007,2024-03-29,2024,3,89,34.9,0
IMD-1188,Madhya Pradesh,Central,23.798,78.224,2021-12-31,2021,12,365,44.0,0
IMD-1852,Tamil Nadu,South Peninsula,12.196,77.714,2023-09-27,2023,9,270,37.2,0
IMD-1540,Andhra Pradesh,South Peninsula,16.148,78.354,2024-04-17,2024,4,108,32.5,0
IMD-1635,Punjab,Northwest,30.834,73.841,2020-10-31,2020,10,305,43.3,0
IMD-1024,Rajasthan,Northwest,25.671,74.908,2024-11-27,2024,11,332,48.4,0
IMD-1291,Maharashtra,West,21.152,74.431,2021-10-29,2021,10,302,44.8,0
IMD-1265,Maharashtra,West,20.091,77.268,2021-12-07,2021,12,341,49.1,0
IMD-1873,Kerala,South,9.487,75.675,2023-05-21,2023,5,141,24.9,0
IMD-1164,Madhya Pradesh,Central,23.115,79.022,2020-12-23,2020,12,358,45.5,0
IMD-1266,Maharashtra,West,18.626,76.538,2025-04-19,2025,4,109,31.0,0
IMD-1874,Kerala,South,11.534,76.263,2022-07-29,2022,7,210,30.0,0
IMD-1595,Telangana,South Peninsula,18.485,76.612,2026-02-15,2026,2,46,39.7,0
IMD-1079,Uttar Pradesh,Indo-Gangetic Plain,25.523,82.74,2022-08-13,2022,8,225,35.0,0
IMD-1333,Bihar,Indo-Gangetic Plain,23.731,86.932,2020-03-07,2020,3,67,38.7,0
IMD-1554,Andhra Pradesh,South Peninsula,14.686,81.394,2022-08-19,2022,8,231,41.1,0
IMD-1044,Rajasthan,Northwest,27.896,75.005,2020-12-23,2020,12,358,49.1,0
IMD-1218,Madhya Pradesh,Central,24.021,78.054,2020-07-07,2020,7,189,36.4,0
IMD-1120,Uttar Pradesh,Indo-Gangetic Plain,27.33,81.316,2021-04-04,2021,4,94,29.7,0
IMD-1143,Uttar Pradesh,Indo-Gangetic Plain,26.49,78.916,2021-12-04,2021,12,338,50.3,0
IMD-1561,Andhra Pradesh,South Peninsula,15.257,78.924,2021-09-05,2021,9,248,43.0,0
IMD-1581,Telangana,South Peninsula,17.569,77.172,2021-02-28,2021,2,59,39.5,0
IMD-1510,Andhra Pradesh,South Peninsula,15.322,78.441,2024-08-28,2024,8,241,43.1,0
IMD-1284,Maharashtra,West,19.024,75.556,2024-05-16,2024,5,137,29.9,0
IMD-1365,Odisha,East,21.694,84.437,2021-02-01,2021,2,32,40.7,0
IMD-1367,Odisha,East,21.284,86.946,2025-09-01,2025,9,244,42.0,0
IMD-1787,Karnataka,South,16.503,77.489,2020-11-01,2020,11,306,48.1,1
IMD-1114,Uttar Pradesh,Indo-Gangetic Plain,26.555,82.345,2021-12-09,2021,12,343,48.2,0
IMD-1868,Kerala,South,10.589,76.904,2020-10-15,2020,10,289,41.1,0
IMD-1845,Tamil Nadu,South Peninsula,12.394,79.718,2026-10-15,2026,10,288,45.3,1
IMD-1251,Maharashtra,West,19.248,75.404,2022-10-22,2022,10,295,44.2,0
IMD-1409,Gujarat,West,22.416,72.703,2021-10-21,2021,10,294,43.6,0
